signal,time
3469.2374144809987,1669884039.1990237
-467.3189288229429,1669884039.2000918
886.8503142218237,1669884039.2001984
3562.0500213478235,1669884039.2012773
637.5257399804843,1669884039.2013843
-4383.21778978106,1669884039.2470186
-3747.296815332126,1669884039.2473176
830.5463581197924,1669884039.2499003
1364.8195040383903,1669884039.2501655
-1549.1351613163781,1669884039.2527156
-1599.8720896715695,1669884039.2529793
1393.9323559981678,1669884039.2555177
1567.6840336730602,1669884039.2557807
-283.38551974122913,1669884039.2583725
2344.7714974027895,1669884039.2586267
5836.232131407069,1669884039.2938135
2954.0250029731005,1669884039.2941253
-1494.0734177254624,1669884039.2952764
-679.4184695169313,1669884039.2953887
2120.630993869928,1669884039.2964826
1221.9174398221548,1669884039.296575
-1296.4136792971824,1669884039.2975056
-412.27667269250594,1669884039.2975967
1484.317377178384,1669884039.2985551
242.06315544813953,1669884039.2986498
-712.1976928263442,1669884039.342018
1283.762175719055,1669884039.342115
2122.811770145628,1669884039.3909717
-512.5946207663258,1669884039.3910594
-3544.4566082556616,1669884039.3918047
-2957.8517731112315,1669884039.391871
-669.2576885577098,1669884039.3925905
-1773.4346765314654,1669884039.3926563
-2870.7392507665018,1669884039.3933408
230.68910622112037,1669884039.3934197
2369.4954781639576,1669884039.3941355
936.8356164772038,1669884039.3942127
-2668.8386894867044,1669884039.3949227
-7785.442871681399,1669884039.394992
-10436.87573352907,1669884039.441654
-7804.617844172238,1669884039.4424124
-3340.1849710577335,1669884039.4449832
-1619.3989224425447,1669884039.4452336
-1214.8181612927342,1669884039.4885437
980.762697608784,1669884039.4886742
2740.0328619839183,1669884039.4896705
1265.0169122099849,1669884039.4897704
-199.85807373283058,1669884039.4907422
2205.3533489936444,1669884039.4908414
4328.407940710509,1669884039.4917717
813.8880048689648,1669884039.4918556
-3755.812319170143,1669884039.5377994
-500.39603862831154,1669884039.5379686
7191.184083714393,1669884039.5393429
7444.579352210062,1669884039.53948
1192.6368256959222,1669884039.5408366
-658.8623434413254,1669884039.5409713
2876.8175923422577,1669884039.5421908
3691.8440272525622,1669884039.5423005
1627.1095757581363,1669884039.585745
1788.727298382161,1669884039.5858598
2823.150384186705,1669884039.5865712
966.4026914917634,1669884039.5866532
-2149.7805449508464,1669884039.587314
-2281.3134642053624,1669884039.5873954
-616.739777394589,1669884039.58802
-915.736058336643,1669884039.588101
-1772.2189845242283,1669884039.5887384
934.2543137481031,1669884039.5888207
4481.728608550205,1669884039.5899959
4513.218703879704,1669884039.590081
3291.5779011905233,1669884039.590136
2656.9759117020485,1669884039.5908227
1411.034204828105,1669884039.5909045
1274.4798367729923,1669884039.591574
3194.4013379039734,1669884039.5916572
2765.2112789540156,1669884039.5923278
533.5598267636001,1669884039.5924122
2155.7365334918136,1669884039.593084
4246.293909515495,1669884039.5931618
499.28110559279935,1669884039.6344843
-3728.1169340953247,1669884039.6345868
-2427.350580045315,1669884039.635363
-481.42734827795755,1669884039.6354365
-2383.445081790727,1669884039.6361697
-3385.370194474562,1669884039.6362362
871.6009844876066,1669884039.6369004
5883.655537820757,1669884039.636966
4838.591100257856,1669884039.6376626
-730.9888134010196,1669884039.6377275
-2816.95626820051,1669884039.6853456
364.36440588078904,1669884039.6856484
2476.854569863953,1669884039.6882904
1680.2681299362714,1669884039.6885529
1294.4199232066708,1669884039.7339249
-643.8930231512201,1669884039.734465
-4922.589376771758,1669884039.7370238
-5682.892596470709,1669884039.7372744
-1939.5449674829226,1669884039.7398574
5.172047847407924,1669884039.7401145
-1713.315097409528,1669884039.7808774
-2073.204234898111,1669884039.780957
1690.0000352510729,1669884039.7816703
2459.1056490448286,1669884039.7817361
-3628.156457739131,1669884039.782441
-6580.516826076776,1669884039.7825062
-2994.1450334497777,1669884039.783183
-1406.5740736297823,1669884039.783246
-4410.45876762666,1669884039.7839324
-5265.763913958066,1669884039.7839978
-1518.9131950512128,1669884039.829462
528.0330890001751,1669884039.832383
-1278.3827553919054,1669884039.8331316
-1626.3116154837744,1669884039.8332062
1426.461063667001,1669884039.8339949
3200.8366668371227,1669884039.8340764
1083.0222232034725,1669884039.8348193
-1803.7281532924146,1669884039.8348901
-711.2710681974186,1669884039.8356278
3275.284983952928,1669884039.8356974
3156.747724945252,1669884039.8782568
462.45415780144737,1669884039.878782
1886.472818784961,1669884039.8795109
4339.399304833416,1669884039.8795815
2564.186246073842,1669884039.8802788
417.4391759714174,1669884039.8803458
2543.368440843294,1669884039.8810499
3875.2508712576196,1669884039.881118
-723.8841664450217,1669884039.8818352
-5158.256228592569,1669884039.8819056
-2582.895796629158,1669884039.9289079
2062.797741044727,1669884039.9292083
1217.4142067020048,1669884039.9317815
-2202.1166288218883,1669884039.9320345
-1983.620010599906,1669884039.9345455
-375.2680837006276,1669884039.934798
-2509.0691969822983,1669884039.937276
-5256.630077555345,1669884039.9375222
-2939.0992081469612,1669884039.940038
1151.3434445669586,1669884039.9402816
1014.2212530574443,1669884039.975825
-613.7233960884337,1669884039.9759176
917.6083579516645,1669884039.9766865
2572.9707477711754,1669884039.976753
1321.3971971175467,1669884039.977441
100.2479811992462,1669884039.9775205
1439.7590423899574,1669884039.9781973
2003.4035935451743,1669884039.9782639
-580.8541916633276,1669884039.9790444
-1838.3386812660797,1669884039.979128
738.8820479987869,1669884040.0244884
2808.322344432585,1669884040.0246933
1082.6612493076643,1669884040.0253956
-1103.1727988964858,1669884040.0254827
79.86880689362394,1669884040.0261753
1769.7268642840995,1669884040.026239
166.86955855044064,1669884040.0268989
-1116.7693042381122,1669884040.0269635
1949.4115387307695,1669884040.027624
4335.6429980250205,1669884040.0276868
892.8972836959844,1669884040.0732574
-3146.8056542155496,1669884040.0733356
-3200.9340635528656,1669884040.0740001
-1378.5241369745286,1669884040.0740714
-871.8781439168988,1669884040.0747318
-1897.5167851188048,1669884040.074796
636.4778608047541,1669884040.0754292
3740.584485183598,1669884040.075492
412.9399878365708,1669884040.0761278
-3568.74746728349,1669884040.0761893
-2017.7961718011113,1669884040.121944
727.1925413084728,1669884040.1224833
-489.78552913603016,1669884040.1232018
-2326.9172714384727,1669884040.1232693
-89.21958923893715,1669884040.123939
3232.4842462226547,1669884040.124006
2687.6361981833834,1669884040.1246817
-175.9863806482993,1669884040.1247454
-110.40543659747382,1669884040.1253884
992.972295722994,1669884040.125451
-1440.2949300163127,1669884040.126105
-3549.8583272677665,1669884040.1261716
-1039.251548335819,1669884040.1268358
1572.3594063074638,1669884040.126897
-511.171021100614,1669884040.127572
-2755.8455597109214,1669884040.1276314
-924.8214075327066,1669884040.1727629
-267.6606315339621,1669884040.1730552
-3444.320978010098,1669884040.1756725
-4908.109105095744,1669884040.175935
-1789.5444703619191,1669884040.2197268
1528.0495700093109,1669884040.2200437
603.6710513714512,1669884040.221015
-1233.5884978277315,1669884040.221114
194.60124629108554,1669884040.2219849
1507.8401003280303,1669884040.2220674
-184.01802452819385,1669884040.2228699
-522.4282278927833,1669884040.2229471
3670.5663214785886,1669884040.2682824
6797.380904664917,1669884040.2687407
3591.182569192766,1669884040.269508
-60.98504795182592,1669884040.2695837
2773.8317398531167,1669884040.2703147
6548.51718278355,1669884040.2703857
3435.3407474296187,1669884040.2710984
-2093.5237190062726,1669884040.2711704
-2189.7412262300986,1669884040.2718768
12.08420041268414,1669884040.2719455
-1868.8779629150958,1669884040.3194084
-3685.3024028480713,1669884040.319703
-231.9197444036667,1669884040.322302
1882.5048006524912,1669884040.3225615
-2702.075735772324,1669884040.3251626
-6032.397146704085,1669884040.3259368
-945.9373417932566,1669884040.328565
5566.07165271307,1669884040.3288217
4830.2956681107935,1669884040.3314233
50.30008895152105,1669884040.331691
-790.965565926282,1669884040.3659863
1627.571542527791,1669884040.3660805
1005.2683206183906,1669884040.3668396
-1970.065926391012,1669884040.366904
-2074.2928621847377,1669884040.3675807
723.8335671362456,1669884040.3676453
1757.150754889918,1669884040.3683302
389.5077797772509,1669884040.3683934
143.05045768540253,1669884040.3690732
-89.0542598821923,1669884040.369137
-2321.87345261152,1669884040.4165196
-3442.1390007788887,1669884040.4168172
-1103.0807734923605,1669884040.4644299
899.2330150555448,1669884040.4649208
-1463.743375019779,1669884040.4667182
-4295.368582627873,1669884040.4668574
-2720.1381894618776,1669884040.4682043
1941.9086233076987,1669884040.4683492
3979.442131070088,1669884040.4696922
1818.754061205545,1669884040.4698348
1610.0358602732626,1669884040.4712055
3029.532101171893,1669884040.4713383
828.709457777646,1669884040.512161
-1946.8830515724014,1669884040.5122638
-933.57902243017,1669884040.5130556
1995.513246327737,1669884040.5131373
3761.5022449807825,1669884040.5138605
3627.1252592408237,1669884040.513927
1141.1618791359265,1669884040.5145864
-1591.25835205175,1669884040.5146687
-1292.5671803725131,1669884040.562922
-310.2312409197035,1669884040.5637143
-926.6905932078696,1669884040.5664322
-751.5707942411702,1669884040.5667048
2348.434449335134,1669884040.6098573
5060.357472762442,1669884040.6099675
2271.23666278975,1669884040.6107855
-1308.264107990765,1669884040.6108613
965.2125817364243,1669884040.6116319
3686.3390393107725,1669884040.6116974
-814.7840941831536,1669884040.6129193
-8585.813216703124,1669884040.6129837
-11409.487087358784,1669884040.6130404
-7781.952919927366,1669884040.6137257
-1218.4262117827714,1669884040.6137993
2769.2538533586303,1669884040.6144867
1472.4574136482188,1669884040.614552
-1479.14183601501,1669884040.6608274
-1759.3447725004155,1669884040.6611369
-688.047314315684,1669884040.663941
-242.72555620305712,1669884040.6642118
268.66116368583016,1669884040.6667316
1121.0714137335694,1669884040.6669698
1287.0364898290875,1669884040.6694279
-476.70878056960566,1669884040.6696606
-1935.8198125731824,1669884040.6721783
271.8764341845198,1669884040.6724205
4027.5749755328693,1669884040.709116
2909.0968115759606,1669884040.7094088
-1233.5722372600014,1669884040.7118373
-1018.3481040382198,1669884040.7120256
1030.7220141405714,1669884040.713822
-211.7178992871909,1669884040.7140124
-1516.9174267161595,1669884040.715832
1224.5217578110812,1669884040.716013
4163.198829883931,1669884040.7561147
1973.4621488953683,1669884040.756248
-3165.9615703947716,1669884040.7571228
-4402.749547825046,1669884040.7572064
-1463.9708745408393,1669884040.7580552
-1739.5438941409386,1669884040.7581346
-4255.598500620485,1669884040.7589433
-2464.126133571431,1669884040.7590246
-92.05134030572128,1669884040.7598531
-1873.257220503758,1669884040.759933
-3022.819037551796,1669884040.8066697
1112.3148939199684,1669884040.8069694
4740.870818936262,1669884040.8095632
721.9949920425355,1669884040.809853
-4165.835168041686,1669884040.812404
-2072.632168619812,1669884040.8126543
1709.6109977986132,1669884040.815259
2253.2860783050464,1669884040.8159916
2555.3049448656466,1669884040.8180265
3846.530283504273,1669884040.8182144
2115.730780718713,1669884040.853254
-2067.6328531286504,1669884040.853329
-1636.7459579197557,1669884040.854045
3779.2629620685493,1669884040.8541265
6417.540214594088,1669884040.8548288
3064.4842605940366,1669884040.8549101
-213.75281001527486,1669884040.8556025
549.1579322841686,1669884040.8556883
1334.8671515771273,1669884040.8563519
-624.8625425017615,1669884040.8564353
-2887.1478100790387,1669884040.903987
-634.0775802414281,1669884040.9042795
3623.9065957350476,1669884040.9067914
2358.7892020575855,1669884040.9070477
-1458.8556164665536,1669884040.9095228
-1488.9108815142722,1669884040.9097672
269.5438114405139,1669884040.9122431
-1274.7813550532917,1669884040.9124913
-3655.279435857798,1669884040.9151652
-1190.2868077424891,1669884040.9154265
2539.449528485502,1669884040.9515262
1885.382284900576,1669884040.9516945
588.162274763284,1669884040.953133
4532.23703332038,1669884040.9532769
6543.697689986122,1669884040.954665
-4.438294718423947,1669884040.9548078
-4893.633257908237,1669884040.9561725
-2004.272066472177,1669884040.9563067
2765.613597463028,1669884040.9576635
3619.722768079529,1669884040.9578161
-154.84566657431128,1669884040.9995258
-4981.423331444805,1669884040.9996097
-6760.5420934641725,1669884041.0003476
-7418.767508090504,1669884041.0004144
-2796.308446180718,1669884041.0011215
15901.077139615028,1669884041.0011907
35826.38721609838,1669884041.0019045
49495.742437894536,1669884041.001979
64511.14126100047,1669884041.0027053
77282.83349480228,1669884041.0028076
79058.75357775952,1669884041.0502994
73543.70302338747,1669884041.0505786
72523.80732517366,1669884041.0532098
58836.25826761964,1669884041.0539815
20353.786961646456,1669884041.0565977
-12281.591005938995,1669884041.0568569
-20016.8103546672,1669884041.0594256
-5932.240477082398,1669884041.059688
7707.489909567477,1669884041.0623364
-4131.084294270471,1669884041.0626097
-21208.791365280493,1669884041.0971777
-28883.5200718046,1669884041.0972745
-21437.38681384504,1669884041.0981402
-1787.9942197912671,1669884041.0982234
-13306.586258482452,1669884041.0991058
-36127.90791075626,1669884041.0991986
-26681.39265360234,1669884041.1000428
-19871.769808855395,1669884041.1001246
-26869.615917859894,1669884041.1480026
-7959.956067662725,1669884041.1487453
10104.22085091312,1669884041.151347
-16516.47185720572,1669884041.151597
-58461.324270911915,1669884041.154159
-74505.93757034416,1669884041.154411
-56642.363603047765,1669884041.1568732
-35335.76601837426,1669884041.1571207
-31869.50666651829,1669884041.1596692
-30580.748242433823,1669884041.1599195
-25224.764251002147,1669884041.1965606
-28512.916320767945,1669884041.196842
-38504.68900747958,1669884041.199422
-34467.35702438118,1669884041.199666
-24212.46737057515,1669884041.2019656
-27221.963739594987,1669884041.2021415
-32627.714961791222,1669884041.2039077
-29842.613542369087,1669884041.204086
-30625.096375033485,1669884041.2058861
-42341.94082634363,1669884041.206061
-50020.9826004128,1669884041.243384
-44828.56981826938,1669884041.2434843
-35673.627145535356,1669884041.2443187
-32025.525785071146,1669884041.2444034
-33253.30576237732,1669884041.2452295
-31541.237389735907,1669884041.2453172
-26164.78170824326,1669884041.2461445
-15399.209904748684,1669884041.246226
-1977.1378962221088,1669884041.246991
2498.270330394026,1669884041.2470648
-869.7308633500152,1669884041.2919502
-3032.1781477005497,1669884041.2920492
-5.24688211508942,1669884041.2926838
4504.922173301957,1669884041.2927654
5303.2485570593335,1669884041.2934635
4323.372460615275,1669884041.2935364
9548.156438581294,1669884041.2941737
22444.084004015454,1669884041.294232
31198.950112126615,1669884041.294866
29283.368218301504,1669884041.2949233
28364.330855690423,1669884041.3408496
38507.30798093867,1669884041.3409235
50517.526971285144,1669884041.3417034
51899.94871669727,1669884041.3417847
46654.43815039838,1669884041.3424656
44763.998376971766,1669884041.342527
46140.8829373565,1669884041.343172
45533.00168390347,1669884041.3432553
42867.246102735895,1669884041.3438919
41619.683420824644,1669884041.3439722
40691.94422417544,1669884041.3897638
37337.28665816263,1669884041.389902
32608.118961685846,1669884041.39071
27176.55414932729,1669884041.3907874
19567.57678691009,1669884041.3914185
11507.780431262523,1669884041.3914757
7862.943351717621,1669884041.392113
9670.740031621019,1669884041.3921702
11415.295357816482,1669884041.3928373
7093.271668643947,1669884041.3928928
-37.52341906620063,1669884041.4382572
-3513.4083203155333,1669884041.4383564
-5387.778730747915,1669884041.4390473
-8891.462720359765,1669884041.4391282
-10491.600541335009,1669884041.4397616
-7911.646260700159,1669884041.4398575
-5123.335368434053,1669884041.4404933
-6896.376508584288,1669884041.4405675
-12562.887143713393,1669884041.4412372
-13959.925233314014,1669884041.4413118
-8609.948968607692,1669884041.486964
-4714.92481288628,1669884041.4870467
-4023.9848184158836,1669884041.4877114
-3034.020235050593,1669884041.4877772
-4525.295907877537,1669884041.4884264
-8287.319232562848,1669884041.4884903
-8605.683691099384,1669884041.4891582
-4601.586184757922,1669884041.4892223
-2527.346488085317,1669884041.4898872
-7399.363254577843,1669884041.4899518
-13118.517250272864,1669884041.4905999
-12032.857760021689,1669884041.4906642
-6684.435707506203,1669884041.4913092
-4066.476877550148,1669884041.4913719
-3841.3636296034715,1669884041.4920094
-2498.7778266288233,1669884041.4920716
-1659.756020624241,1669884041.5377743
-857.220716338131,1669884041.5381064
1337.1921860363373,1669884041.5407698
4804.068035409506,1669884041.5410228
6282.607027725317,1669884041.584563
1462.2759932844651,1669884041.5945904
-4261.093395872085,1669884041.5953467
-4341.279658196807,1669884041.5954192
-2675.3287278792423,1669884041.596072
-4144.4837919714955,1669884041.596142
-4451.630839557952,1669884041.5967922
362.12324157475007,1669884041.5968707
4682.605191904604,1669884041.6344335
3487.4654468395743,1669884041.634646
1489.0213826989116,1669884041.637863
3099.939380664132,1669884041.6380525
4740.967602001819,1669884041.6382165
4179.015201782515,1669884041.6400056
2882.528294731726,1669884041.640185
1028.7650681612504,1669884041.6419733
-767.5475187618104,1669884041.642154
-631.1958278264041,1669884041.6439364
1152.7689594841918,1669884041.644114
1820.5327143482095,1669884041.6459088
846.1684832650487,1669884041.6460881
265.61911444147813,1669884041.6823187
-1348.5600606498315,1669884041.6828682
-4670.636805240842,1669884041.6838727
-4744.531227981657,1669884041.6839724
880.1211911901523,1669884041.6849315
5175.672058139011,1669884041.6850245
2311.5481704227636,1669884041.6859992
-325.6596830536175,1669884041.6860926
2577.307297730192,1669884041.7309394
3539.571542103564,1669884041.731038
-1833.0286475833286,1669884041.7318647
-7383.244605515801,1669884041.7319465
-7176.778232501063,1669884041.7327588
-3032.5766574005133,1669884041.732843
-554.6976531745872,1669884041.7337317
-3.7423185142031343,1669884041.7338314
1973.2369511328388,1669884041.7346892
3187.6168288059616,1669884041.7351725
1516.628352669241,1669884041.7796657
94.46539991457165,1669884041.7797596
-271.29503096279626,1669884041.780472
-565.6057756330811,1669884041.7805362
-469.3911636090844,1669884041.781214
1678.60890859988,1669884041.7813
5784.031570776468,1669884041.7819533
5659.264023628126,1669884041.7820168
-387.3660247937658,1669884041.782658
-3676.34684745284,1669884041.7827199
396.190155408686,1669884041.8282003
4096.673657207684,1669884041.8282857
1704.8480751277834,1669884041.8289838
-2116.211675774791,1669884041.8290527
-2294.7376076362525,1669884041.8296998
-182.0611417529076,1669884041.8297613
-221.29076235445712,1669884041.8304045
-555.6615740400558,1669884041.8304682
2781.61619938485,1669884041.8311074
5082.506162779496,1669884041.8311691
2444.9563813655095,1669884041.8783364
-760.977625266699,1669884041.878544
-1711.3275701606483,1669884041.880369
-1646.2031776106373,1669884041.8805456
-640.0956038787785,1669884041.8821528
1923.3550508446444,1669884041.882287
3906.7898159360357,1669884041.8836434
2729.887375150861,1669884041.8837776
-1407.757530543355,1669884041.8851547
-5000.609500753276,1669884041.8852897
-4012.825956385841,1669884041.9265854
-2104.066313603979,1669884041.9268987
-4577.563917888597,1669884041.9281266
-6883.7041921418595,1669884041.9282448
-4333.022146798437,1669884041.9293513
-1877.3451662409252,1669884041.9294653
-3634.491093076931,1669884041.93059
-4854.820960071599,1669884041.9307013
-1154.5999449027327,1669884041.9317584
2462.878268141694,1669884041.9318485
2657.327001058259,1669884041.9746146
3346.7936721839787,1669884041.9747093
4635.142293886775,1669884041.9754348
2998.313005384784,1669884041.9755177
-1114.0076834310548,1669884041.97624
-1851.8577782948512,1669884041.976304
2498.624189018194,1669884041.9769795
5130.453678775669,1669884041.977046
2191.8802673647515,1669884041.9777308
-1130.436854406894,1669884041.9778152
-33.33796113240703,1669884042.0235434
1778.4579006416952,1669884042.0236387
-1427.9923784898556,1669884042.0244453
-6239.78234980815,1669884042.0245185
-4885.550220696229,1669884042.0253356
197.9834506082811,1669884042.025415
273.8511788211015,1669884042.0261972
-1777.574172573397,1669884042.026274
983.0084162873982,1669884042.0270445
2507.314987047243,1669884042.0271196
-621.5333596656769,1669884042.0740616
-2075.2191040557113,1669884042.0743616
822.109887690777,1669884042.0768986
4239.393589537974,1669884042.0771544
3456.21622945001,1669884042.0797439
921.3774025253047,1669884042.0800052
1276.1256833687748,1669884042.0825617
1993.617109965228,1669884042.0828204
-167.11825834484557,1669884042.1210148
-1680.8500091461383,1669884042.1211073
601.5548781573801,1669884042.121936
2654.9476021961796,1669884042.1220222
-266.6927413992911,1669884042.1228175
-5481.643129289348,1669884042.1228926
-6288.413146522499,1669884042.1236699
-3199.242751376343,1669884042.1237452
-1509.7442373951217,1669884042.1245368
294.30244801468007,1669884042.124611
4498.061380634508,1669884042.1702247
6394.956406927463,1669884042.170387
3090.1252712261694,1669884042.1716964
-1152.595526220888,1669884042.1718013
-962.9799826911121,1669884042.1728852
1828.0059570593476,1669884042.1729884
1514.6906671132829,1669884042.174088
-1432.4369336198279,1669884042.1742043
-2546.372152122029,1669884042.1753206
-463.3289871172258,1669884042.1754334
1230.7643942086206,1669884042.2183867
267.6632579598007,1669884042.2184775
-200.2643634770293,1669884042.2192738
342.5342777743405,1669884042.219348
-1619.6788971724764,1669884042.2201269
-4648.812558503551,1669884042.2202013
-3754.572779759154,1669884042.2209668
-485.2980033804285,1669884042.221039
206.05930641696466,1669884042.221823
-215.09648310216198,1669884042.221898
1330.043341252418,1669884042.2670915
2548.955692775002,1669884042.267193
559.0850527233791,1669884042.268079
-1516.402396196695,1669884042.268168
1043.0705270879089,1669884042.269001
4678.277049144275,1669884042.269081
2622.2702188568205,1669884042.2699044
-1449.1931633468757,1669884042.2699888
-553.6268642337262,1669884042.270796
954.3056856944136,1669884042.2708764
-1651.8002514867085,1669884042.3158362
-3931.3912551941416,1669884042.3159392
-1700.0025335731839,1669884042.316755
1714.0952966236352,1669884042.3168328
502.3387859767856,1669884042.317612
-3446.9417454074537,1669884042.3176856
-4228.214867581557,1669884042.318475
-1043.6344045631497,1669884042.3185492
1184.0907580051203,1669884042.3193414
1034.6072054452388,1669884042.3194208
3004.53617879565,1669884042.3664129
4142.448811822393,1669884042.3667023
73.53314016102166,1669884042.3692243
-3297.693893318846,1669884042.3694625
-1740.665867259715,1669884042.3719661
1098.4338806477303,1669884042.3722153
934.5887578297645,1669884042.3747103
562.184627182176,1669884042.374955
2990.1261171299393,1669884042.3771572
3023.479033034472,1669884042.3773272
-1504.6205966529976,1669884042.4132876
-4702.702356954936,1669884042.4133718
-2884.309221714815,1669884042.4140975
-573.5937007825694,1669884042.4141693
-1684.7831806483023,1669884042.414861
-2769.398477391319,1669884042.415058
-819.9986041845327,1669884042.4157794
974.3803829790388,1669884042.4158466
-846.9506413327684,1669884042.4165444
-2739.5472850133197,1669884042.416612
148.81448864925048,1669884042.4642463
3918.152917571233,1669884042.4645388
1686.3992444260762,1669884042.4671297
-3026.8047384300635,1669884042.4674027
-2856.779443360053,1669884042.4699879
-558.7485700449581,1669884042.470822
-450.8163300012024,1669884042.473595
-604.5876187306673,1669884042.4739
671.1008926755454,1669884042.5108027
1889.5197540387812,1669884042.510904
1661.5524941918834,1669884042.5117276
2838.3103507905635,1669884042.5118093
6548.269447002489,1669884042.5126135
7244.1379474821815,1669884042.5126956
2951.62112380951,1669884042.5135057
389.1376389874072,1669884042.5135853
2153.233775182718,1669884042.5143926
2515.3822640249778,1669884042.5144684
-366.94127802617504,1669884042.5596256
-2516.4186908433253,1669884042.5601535
-1605.0187078990537,1669884042.5610201
-851.259610929931,1669884042.561101
-3214.0851920372816,1669884042.561914
-5389.5894740304,1669884042.5619926
-3800.534998542949,1669884042.562797
-614.5115179320449,1669884042.5628743
324.0418127816091,1669884042.5636709
774.4845482713229,1669884042.563749
2634.396944983421,1669884042.6094918
1939.1352241562236,1669884042.609731
-2306.151836272323,1669884042.6115239
-4677.158784149788,1669884042.6116636
-1552.3502321816936,1669884042.6130219
2106.336446366509,1669884042.61316
789.4786935168113,1669884042.6145377
-1130.1585383169113,1669884042.6146765
42.920613160800315,1669884042.6170785
1557.3023940188245,1669884042.6172135
1922.0971087671528,1669884042.6173341
701.1361244670838,1669884042.6187375
-884.8788535324209,1669884042.618879
-852.673663660645,1669884042.6571603
-41.8857135158961,1669884042.6572607
588.7322937538414,1669884042.6580734
233.13777302139425,1669884042.658152
300.2325239657174,1669884042.6589322
1791.130730209776,1669884042.6590056
1206.5866435497123,1669884042.6597805
-2129.615416336233,1669884042.6598568
-3281.4225448680295,1669884042.7058392
-15.484351660895186,1669884042.7059264
1269.705647936466,1669884042.7066696
-2905.8878068109498,1669884042.7067382
-5198.61627642388,1669884042.7074285
-1222.3840871156347,1669884042.7074928
2965.56163916467,1669884042.7082074
2772.135601020852,1669884042.708274
2064.7974660299387,1669884042.7089636
3984.655364196296,1669884042.709036
5008.201245614183,1669884042.7565541
2215.91867374271,1669884042.756852
-442.29710093202493,1669884042.7594445
314.4221420108072,1669884042.7596934
1226.871270170293,1669884042.7619772
-483.3171915183232,1669884042.7621582
-2579.7505573168637,1669884042.763934
-2293.3711481150526,1669884042.7641134
-1272.307631396292,1669884042.765934
-2317.13608622716,1669884042.7661157
-2980.841343271297,1669884042.8038144
-342.3124232204213,1669884042.8041084
825.6022325957008,1669884042.8053713
-2764.009480622778,1669884042.8054922
-3974.1989003679073,1669884042.8067036
415.7840690478775,1669884042.8068259
3578.807738605141,1669884042.8079793
909.9613334592733,1669884042.8081045
-2557.4689153542995,1669884042.8092778
-377.3013311992097,1669884042.8093932
2561.7652060952487,1669884042.851952
1610.8683785544627,1669884042.8520494
-82.82522392932356,1669884042.8527617
232.59372417836065,1669884042.852837
1614.9735089465084,1669884042.853501
980.3230743879884,1669884042.8535748
388.84428630913123,1669884042.8542497
2689.566737164902,1669884042.8543086
3672.308236715743,1669884042.854947
384.2445535818357,1669884042.8550165
-1832.991719630255,1669884042.900688
483.2571244343286,1669884042.90077
2598.7542906844396,1669884042.9014819
698.4690881980064,1669884042.9015505
-1562.3960090046096,1669884042.9022903
-227.76706002445337,1669884042.9023614
494.9505113975098,1669884042.903022
-2510.0703387912067,1669884042.903084
-4042.1445162452837,1669884042.9037263
-1942.3121188569785,1669884042.9037879
-1371.899016558631,1669884042.9494607
-3806.7607868397504,1669884042.949976
-5139.639335227619,1669884042.9506967
-2859.5433552874174,1669884042.9507616
771.6584887774679,1669884042.951413
1665.4286334823078,1669884042.9514759
1950.0702592039636,1669884042.9521887
4476.484993903663,1669884042.9522657
3744.7021804097076,1669884042.9529777
-1356.6700725025541,1669884042.9530466
-2511.7221381535855,1669884042.9983027
1539.7355576307718,1669884042.9983785
2795.5869382997544,1669884042.9990377
-638.0990666802484,1669884042.9990995
-1893.817962885676,1669884042.9997394
1448.2010507931204,1669884042.9997993
3807.8585431426486,1669884043.000418
942.1400112867852,1669884043.0004768
-1810.1771423750176,1669884043.0011153
1766.0468689738725,1669884043.001174
5316.631508141716,1669884043.0490727
1844.1065847637947,1669884043.0493822
-3307.9628362848994,1669884043.0520895
-2938.947653584404,1669884043.0523663
417.75604530784267,1669884043.054946
373.9259608919253,1669884043.0552025
-1159.0547492432067,1669884043.0577736
1486.495133672794,1669884043.0580602
4484.406994098456,1669884043.0958724
1051.8365509443906,1669884043.0959716
-4103.736964859304,1669884043.0968158
-3242.043694857015,1669884043.0969012
668.7148110942524,1669884043.097718
917.7127541361003,1669884043.097829
-1064.5689797135133,1669884043.0986514
-747.7867558104475,1669884043.0987327
111.9429123581406,1669884043.099538
-1067.9800183200346,1669884043.0996158
-2118.1568618690635,1669884043.1461055
-779.3584188532429,1669884043.1463325
262.2885399193165,1669884043.1482897
-974.4815741138327,1669884043.148496
-233.26765741653065,1669884043.1504815
3961.692938207196,1669884043.1506722
4779.422309178902,1669884043.1525657
-816.1130244287607,1669884043.1527605
-5683.815015922363,1669884043.1547081
-4152.1488507723425,1669884043.1549017
-488.20494933868486,1669884043.1934216
-1089.3520606247598,1669884043.1935198
-2903.179793917473,1669884043.194392
-13.986702931238824,1669884043.1944733
3679.665669823767,1669884043.1952987
1579.6398447059169,1669884043.1953752
-2107.3261362799662,1669884043.1961765
-1691.0210653078677,1669884043.1962523
-997.6651880747694,1669884043.19706
-2840.6648134444013,1669884043.1971438
-2311.6534574288526,1669884043.2434077
3001.8806952592577,1669884043.243634
5647.982309415967,1669884043.2456057
282.3267463637161,1669884043.2458165
-4354.997757206327,1669884043.2477596
-990.8220127305282,1669884043.2479591
2447.470540567068,1669884043.2498772
940.6000258074226,1669884043.2500741
172.40795364062092,1669884043.2518725
